date,userId,leaveTypeId,approved,approvedMinutes,unpaid,unpaidMinutes,deniedMinutes,deniedDays,pending,pendingMinutes,ptoCost,remaining
2024-04-25,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,13221169,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-25,13214546,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-04-25,16918696,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,16350634,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-04-26,16415672,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0
2024-04-26,16887097,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,13221154,4380396,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-04-26,16336114,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,16350474,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,13214551,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2024-04-26,16918696,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,16350634,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,13214591,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-04-27,13214551,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2024-04-27,16918696,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-27,16350634,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-27,13214591,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-27,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-04-28,13214551,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2024-04-28,16918696,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28,16350634,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28,13214591,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-04-29,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,16918696,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,16350634,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-04-30,13214543,0,1.0,270.0,1.0,270.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-04-30,13245713,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,16350634,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-01,15292691,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,16350634,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-02,13214539,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-05-02,13214552,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-02,17113027,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,16350634,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,18213054,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-02,16336114,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-03,15292691,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,17113027,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,13221154,4380396,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-05-03,17013056,4380392,1.0,390.0,1.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,13221181,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,16086531,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,16350634,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,13221177,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-03,13245713,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-04,17042014,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04,16731900,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04,17013056,4380396,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04,16350634,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-05,17042014,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-05,13218912,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-05,16350634,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-05,13214557,4380391,0.0,0.0,0.0,0.0,960.0,2.0,0.0,0.0,0.0,5.0
2024-05-06,13214529,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-06,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,16336114,4380396,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,13221164,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-4.72
2024-05-06,15827554,4380392,1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,18426030,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,13214557,4380391,0.0,0.0,0.0,0.0,960.0,2.0,0.0,0.0,0.0,5.0
2024-05-07,13221181,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,15292691,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-08,13214551,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-08,13245713,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-08,13221181,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-09,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-09,13216822,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-09,13221181,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,13214586,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-09,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-10,17295834,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-10,13245713,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,13214586,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-10,13221177,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-10,13216822,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-10,16461815,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,13214607,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2024-05-10,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-10,13221181,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,15490031,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-11,13214586,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-11,16461815,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,13214554,4380391,1.0,180.0,1.0,180.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-11,13214525,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-11,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-11,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-12,17113027,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12,16461815,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-12,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-13,16527552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,13221159,4380395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,0.0,10.0
2024-05-13,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,16086531,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,15490031,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,13221155,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-05-13,17113027,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,13221156,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,10.0
2024-05-13,13221169,4380390,1.0,480.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,1.0
2024-05-13,16461815,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-13,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-14,15292691,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,13245713,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,13216822,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-14,15490031,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,18213054,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-14,13221155,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-05-14,17113027,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-14,13221169,4380390,1.0,480.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,1.0
2024-05-14,16461815,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-15,13221155,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-05-15,17113027,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,13216822,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-15,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-15,13221169,4380390,1.0,480.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,1.0
2024-05-15,16461815,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,15574884,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,15490031,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-16,13221155,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-05-16,17113027,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,13245713,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,13216822,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-16,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-16,16086531,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,13221169,4380390,1.0,480.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,1.0
2024-05-16,16461815,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,15292691,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,15490031,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,13214557,4380391,0.0,0.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,5.0
2024-05-17,13221155,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-05-17,15574884,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,16127163,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024-05-17,13221152,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-4.0
2024-05-17,18213054,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-17,15031358,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,13245713,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-17,16086531,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,13221169,4380390,1.0,480.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,1.0
2024-05-17,16461815,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,15292691,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,15490031,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18,13214586,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-18,15938964,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18,13221164,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-4.72
2024-05-18,13214550,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,2.69
2024-05-18,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-18,16415672,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18,16086531,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18,16127163,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024-05-19,15292691,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-19,13214539,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-05-19,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-19,13214550,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,2.69
2024-05-19,16753251,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-19,13221164,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-4.72
2024-05-19,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-19,16086531,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,17013056,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,15490031,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,13214539,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-05-20,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,15938964,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,13214554,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-20,16764784,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,13214525,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-20,13221155,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-05-20,13221169,4380390,1.0,480.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,1.0
2024-05-20,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-20,16086531,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,13245713,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,13221155,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-05-21,13221169,4380390,1.0,480.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,1.0
2024-05-21,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-21,16086531,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,13214539,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-05-21,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,14956086,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,13214539,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-05-22,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,13221155,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-05-22,13221169,4380390,1.0,480.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,1.0
2024-05-22,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-22,16086531,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,13245713,4380392,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,13214588,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-22,14956086,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,15292691,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,13214539,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-05-23,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,13214525,4380391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,5.0
2024-05-23,13221181,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,13221155,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-05-23,13221169,4380390,1.0,480.0,0.0,0.0,480.0,1.0,0.0,0.0,0.0,1.0
2024-05-23,16731900,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-23,16086531,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,13214588,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-23,15652951,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,17239652,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,13218912,4380396,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,15517997,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,13221152,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,-4.0
2024-05-24,15574884,4380392,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,15292691,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,13214539,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,4.0
2024-05-24,18213684,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,16731900,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,13221155,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-05-24,13214540,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
2024-05-24,13214552,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0
2024-05-24,17295836,0,1.0,300.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,16086531,0,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,13214543,4380395,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,5.0
2024-05-24,13214588,4380390,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-24,13214586,4380395,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-05-24,17239652,4380391,1.0,480.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0
