scheduled,scheduledMinutes,lateCount,actual,actualMinutes,group0,group1,group2,date,sickCallout,noShow
1.0,360.0,1.0,1.0,354.0,18213054,13216732,13207004,2024-05-23,,
1.0,315.0,0.0,1.0,308.0,16039356,13208369,13207005,2024-05-23,,
1.0,390.0,0.0,1.0,392.0,18426061,13216738,13207005,2024-05-23,,
1.0,300.0,0.0,1.0,303.0,18729627,13208368,13207005,2024-05-23,,
1.0,420.0,0.0,1.0,422.0,16021347,16277468,13207005,2024-05-23,,
1.0,390.0,0.0,1.0,419.0,15969743,13208375,13207005,2024-05-23,,
1.0,255.0,0.0,1.0,259.0,15517997,13208373,13207005,2024-05-23,,
1.0,300.0,0.0,1.0,304.0,17295836,13216742,13207005,2024-05-23,,
1.0,375.0,0.0,1.0,376.0,16998329,13208374,13207005,2024-05-23,,
1.0,240.0,0.0,1.0,233.0,17295834,13208369,13207005,2024-05-23,,
1.0,300.0,0.0,1.0,300.0,17231196,13208371,13207005,2024-05-23,,
1.0,270.0,0.0,1.0,270.0,17295835,13208370,13207005,2024-05-23,,
1.0,360.0,0.0,1.0,364.0,16918696,13216749,13207005,2024-05-23,,
1.0,300.0,0.0,1.0,311.0,17241657,13208376,13207005,2024-05-23,,
1.0,150.0,0.0,1.0,172.0,16999085,13208377,13207005,2024-05-23,,
,,,,,15574884,13208378,13221141,2024-05-23,1.0,
1.0,420.0,,,,16350634,13208373,13207005,2024-05-23,,
,,,,,13221181,13216744,13221142,2024-05-23,1.0,
,,,,,15490031,13208378,13221141,2024-05-23,,1.0
1.0,720.0,1.0,1.0,643.0,13221156,13208378,17242351,2024-05-24,,
1.0,720.0,1.0,1.0,625.0,13221166,13208378,13207004,2024-05-24,,
1.0,510.0,0.0,1.0,481.0,13221162,13208378,13221141,2024-05-24,,
1.0,510.0,0.0,1.0,481.0,16769089,13208378,13221141,2024-05-24,,
1.0,510.0,0.0,1.0,480.0,18729565,13208378,13221141,2024-05-24,,
1.0,510.0,0.0,1.0,473.0,16764784,13208378,13221141,2024-05-24,,
1.0,480.0,1.0,1.0,481.0,13221178,13208373,13221142,2024-05-24,,
1.0,420.0,0.0,1.0,424.0,17079057,13208378,13221141,2024-05-24,,
1.0,510.0,0.0,1.0,510.0,13221159,13208374,13216152,2024-05-24,,
1.0,440.0,0.0,1.0,455.0,16127163,13216739,13207004,2024-05-24,,
1.0,420.0,0.0,1.0,431.0,15684597,13208375,13207005,2024-05-24,,
1.0,480.0,0.0,1.0,484.0,13221153,13216744,13207004,2024-05-24,,
1.0,510.0,0.0,1.0,521.0,18213054,13216732,13207004,2024-05-24,,
1.0,480.0,0.0,1.0,483.0,13214607,13208369,13207004,2024-05-24,,
1.0,510.0,0.0,1.0,487.0,18627682,13216738,13207004,2024-05-24,,
1.0,510.0,0.0,1.0,490.0,16887097,13216749,13207004,2024-05-24,,
1.0,510.0,0.0,1.0,480.0,13214565,13208368,13207004,2024-05-24,,
1.0,510.0,0.0,1.0,490.0,13214529,13208374,13207004,2024-05-24,,
1.0,480.0,0.0,1.0,471.0,13217167,13208371,13207004,2024-05-24,,
1.0,480.0,0.0,1.0,459.0,13214541,13208372,13207005,2024-05-24,,
1.0,435.0,1.0,1.0,430.0,13214591,13208373,13207005,2024-05-24,,
,,0.0,1.0,480.0,13221174,13207018,13221140,2024-05-24,,
1.0,480.0,1.0,1.0,480.0,13221169,13207018,13221139,2024-05-24,,
1.0,660.0,0.0,1.0,657.0,15355675,13208370,13216464,2024-05-24,,
1.0,480.0,0.0,1.0,513.0,18497901,13208376,13207004,2024-05-24,,
1.0,480.0,0.0,1.0,560.0,13221164,13216742,13207004,2024-05-24,,
1.0,315.0,0.0,1.0,326.0,16350474,16277468,13207005,2024-05-24,,
1.0,450.0,1.0,1.0,412.0,15031358,13208378,13221141,2024-05-24,,
1.0,360.0,0.0,1.0,388.0,13214546,13208374,13207005,2024-05-24,,
1.0,420.0,0.0,1.0,430.0,15652951,13208373,13207005,2024-05-24,,
1.0,480.0,0.0,1.0,463.0,13221154,13216738,13207005,2024-05-24,,
1.0,510.0,0.0,1.0,485.0,18673106,13208372,13207005,2024-05-24,,
1.0,360.0,0.0,1.0,360.0,13226975,13216749,13207005,2024-05-24,,
1.0,480.0,0.0,1.0,477.0,16753252,13208368,13207005,2024-05-24,,
1.0,300.0,0.0,1.0,297.0,18729626,13208368,13207005,2024-05-24,,
1.0,300.0,0.0,1.0,304.0,16039356,13208369,13207005,2024-05-24,,
1.0,480.0,0.0,1.0,483.0,16086530,13208371,13216464,2024-05-24,,
1.0,510.0,0.0,1.0,522.0,16336114,13208377,13207004,2024-05-24,,
,,0.0,1.0,450.0,16350634,13208373,13207005,2024-05-24,,
1.0,390.0,1.0,1.0,183.0,13214599,13208377,13207005,2024-05-24,,
1.0,420.0,0.0,1.0,421.0,13214525,13208368,13207005,2024-05-24,,
1.0,375.0,0.0,1.0,375.0,13989799,13208373,13207005,2024-05-24,,
1.0,360.0,0.0,1.0,361.0,15969743,13208375,13207005,2024-05-24,,
1.0,420.0,0.0,1.0,428.0,16202559,13216739,13207005,2024-05-24,,
1.0,420.0,0.0,1.0,426.0,16021347,16277468,13207005,2024-05-24,,
1.0,450.0,0.0,1.0,489.0,13214554,13208376,13207005,2024-05-24,,
1.0,315.0,0.0,1.0,334.0,17113027,13208369,13207005,2024-05-24,,
1.0,285.0,0.0,1.0,297.0,17305159,13216732,13207005,2024-05-24,,
1.0,525.0,1.0,1.0,410.0,13216822,13208372,13216152,2024-05-24,,
1.0,360.0,0.0,1.0,377.0,15970365,13208375,13207005,2024-05-24,,
1.0,375.0,0.0,1.0,371.0,15938964,13216744,13207005,2024-05-24,,
1.0,300.0,0.0,1.0,310.0,17295835,13216742,13207005,2024-05-24,,
1.0,330.0,0.0,1.0,330.0,16999083,13216738,13207005,2024-05-24,,
1.0,300.0,0.0,1.0,293.0,18341139,13208371,13207005,2024-05-24,,
1.0,360.0,0.0,1.0,372.0,16918696,13216749,13207005,2024-05-24,,
1.0,315.0,0.0,1.0,320.0,18448871,13208368,13207005,2024-05-24,,
1.0,315.0,0.0,1.0,310.0,13214551,13208374,13207005,2024-05-24,,
,,,,,13221152,13208378,13221141,2024-05-24,1.0,
,,,,,15490031,13208378,13221141,2024-05-24,,1.0
,,,,,15574884,13208378,13221141,2024-05-24,1.0,
,,,,,13245713,13208378,13221141,2024-05-24,1.0,
1.0,510.0,,,,13221181,13216749,13221142,2024-05-24,,
,,0.0,1.0,480.0,13221178,13207018,13221142,2024-05-25,,
1.0,240.0,0.0,1.0,243.0,13214543,16277468,13207004,2024-05-25,,
1.0,570.0,0.0,1.0,609.0,16127163,13216739,13207004,2024-05-25,,
,,0.0,1.0,480.0,13221174,13207018,13221140,2024-05-25,,
2.0,600.0,0.0,2.0,623.0,15684597,13208375,13207005,2024-05-25,,
1.0,330.0,0.0,1.0,330.0,18426061,13216738,13207005,2024-05-25,,
1.0,435.0,0.0,1.0,436.0,15652951,13208373,13207005,2024-05-25,,
1.0,390.0,1.0,1.0,309.0,13214599,13208377,13207005,2024-05-25,,
1.0,420.0,0.0,1.0,427.0,13226975,13216749,13207005,2024-05-25,,
1.0,390.0,0.0,1.0,436.0,17241657,13208376,13207005,2024-05-25,,
1.0,480.0,0.0,1.0,485.0,16086530,13208371,13216464,2024-05-25,,
1.0,330.0,0.0,1.0,337.0,18472873,13216732,13207005,2024-05-25,,
1.0,480.0,0.0,1.0,454.0,13214542,13208372,13207005,2024-05-25,,
1.0,360.0,0.0,1.0,362.0,16039356,13208369,13207005,2024-05-25,,
1.0,405.0,0.0,1.0,406.0,16753251,16277468,13207005,2024-05-25,,
1.0,330.0,0.0,1.0,336.0,17042014,13216742,13207005,2024-05-25,,
1.0,390.0,0.0,1.0,402.0,16415672,13208370,13207005,2024-05-25,,
1.0,390.0,0.0,1.0,395.0,13214525,13208368,13207005,2024-05-25,,
1.0,330.0,0.0,1.0,346.0,13214546,13208374,13207005,2024-05-25,,
1.0,390.0,0.0,1.0,407.0,13214586,13216744,13207005,2024-05-25,,
1.0,420.0,0.0,1.0,392.0,17013056,13216738,13207005,2024-05-25,,
1.0,510.0,0.0,1.0,484.0,18673106,13208372,13207005,2024-05-25,,
1.0,240.0,0.0,1.0,233.0,15292691,13208373,13207005,2024-05-25,,
1.0,360.0,0.0,1.0,366.0,17009319,13208368,13207005,2024-05-25,,
1.0,270.0,0.0,1.0,273.0,17231196,13208371,13207005,2024-05-25,,
1.0,300.0,0.0,1.0,300.0,16042389,13208375,13207005,2024-05-25,,
1.0,360.0,0.0,1.0,362.0,13221164,13216742,13207004,2024-05-25,,
1.0,510.0,0.0,1.0,488.0,16999083,13208377,13207005,2024-05-25,,
1.0,435.0,0.0,1.0,435.0,13989799,13208373,13207005,2024-05-25,,
1.0,420.0,0.0,1.0,418.0,16202559,13216739,13207005,2024-05-25,,
1.0,510.0,1.0,1.0,483.0,13216822,13208372,13216152,2024-05-25,,
1.0,300.0,1.0,1.0,196.0,17295834,13208369,13207005,2024-05-25,,
1.0,480.0,0.0,1.0,491.0,13214554,13208376,13207005,2024-05-25,,
1.0,420.0,0.0,1.0,422.0,16461815,16277468,13207005,2024-05-25,,
1.0,360.0,0.0,1.0,364.0,17295836,13216742,13207005,2024-05-25,,
1.0,360.0,0.0,1.0,378.0,17295835,13208370,13207005,2024-05-25,,
1.0,285.0,0.0,1.0,300.0,17305159,13216732,13207005,2024-05-25,,
1.0,330.0,0.0,1.0,315.0,13214561,13216738,13207005,2024-05-25,,
1.0,420.0,0.0,1.0,430.0,15007455,13216749,13207005,2024-05-25,,
1.0,375.0,0.0,1.0,365.0,15938964,13216744,13207005,2024-05-25,,
1.0,360.0,0.0,1.0,366.0,13214551,13208374,13207005,2024-05-25,,
1.0,300.0,0.0,1.0,299.0,18341139,13208371,13207005,2024-05-25,,
1.0,315.0,0.0,1.0,324.0,13214565,13208368,13207004,2024-05-25,,
1.0,150.0,0.0,1.0,165.0,17113027,13208369,13207005,2024-05-25,,
1.0,195.0,0.0,1.0,208.0,13214522,13208368,13216464,2024-05-25,,
,,,,,13214550,13208375,13207005,2024-05-25,1.0,
1.0,420.0,0.0,1.0,394.0,18426030,13216738,13207005,2024-05-26,,
1.0,390.0,0.0,1.0,394.0,15793756,13208375,13207005,2024-05-26,,
1.0,435.0,0.0,1.0,434.0,15827554,13208373,13207005,2024-05-26,,
1.0,300.0,0.0,1.0,305.0,15491935,13208369,13207005,2024-05-26,,
1.0,480.0,0.0,1.0,481.0,13214554,13208376,13207005,2024-05-26,,
1.0,330.0,0.0,1.0,339.0,18472873,13216732,13207005,2024-05-26,,
1.0,480.0,0.0,1.0,481.0,16086530,13208371,13216464,2024-05-26,,
1.0,480.0,0.0,1.0,449.0,13214542,13208372,13207005,2024-05-26,,
1.0,420.0,0.0,1.0,413.0,16918696,13216749,13207005,2024-05-26,,
1.0,405.0,0.0,1.0,408.0,16753251,16277468,13207005,2024-05-26,,
1.0,360.0,0.0,1.0,360.0,17231196,13216739,13207005,2024-05-26,,
1.0,390.0,0.0,1.0,398.0,15938964,13216744,13207005,2024-05-26,,
1.0,270.0,0.0,1.0,273.0,17295836,13216742,13207005,2024-05-26,,
1.0,570.0,0.0,1.0,575.0,15355675,13208370,13216464,2024-05-26,,
1.0,210.0,0.0,1.0,210.0,16021347,13208374,13207005,2024-05-26,,
1.0,135.0,0.0,1.0,143.0,13214522,13208368,13216464,2024-05-26,,
1.0,420.0,0.0,1.0,427.0,16527552,13208373,13207005,2024-05-26,,
1.0,390.0,1.0,1.0,286.0,13214599,13208377,13207005,2024-05-26,,
1.0,300.0,1.0,1.0,285.0,18426061,13208377,13207005,2024-05-26,,
1.0,315.0,0.0,1.0,316.0,18448871,13208368,13207005,2024-05-26,,
1.0,510.0,0.0,1.0,533.0,16336114,13208377,13207004,2024-05-26,,
1.0,375.0,0.0,1.0,370.0,15939094,13216744,13207005,2024-05-26,,
1.0,360.0,0.0,1.0,384.0,18729627,13208368,13207005,2024-05-26,,
1.0,435.0,0.0,1.0,437.0,16350634,13208373,13207005,2024-05-26,,
1.0,360.0,1.0,1.0,374.0,13214525,13208368,13207005,2024-05-26,,
1.0,315.0,0.0,1.0,316.0,13214551,13208374,13207005,2024-05-26,,
1.0,450.0,1.0,1.0,444.0,16999083,13216738,13207005,2024-05-26,,
1.0,390.0,0.0,1.0,392.0,17295835,13216742,13207005,2024-05-26,,
1.0,510.0,1.0,1.0,451.0,13216822,13208372,13216152,2024-05-26,,
1.0,420.0,0.0,1.0,419.0,18497901,13208376,13207004,2024-05-26,,
1.0,420.0,0.0,1.0,423.0,16021347,16277468,13207005,2024-05-26,,
1.0,315.0,0.0,1.0,314.0,17113027,13208369,13207005,2024-05-26,,
1.0,390.0,0.0,1.0,428.0,13214550,13208375,13207005,2024-05-26,,
1.0,285.0,0.0,1.0,299.0,17305159,13216732,13207005,2024-05-26,,
1.0,420.0,0.0,1.0,427.0,15007455,13216749,13207005,2024-05-26,,
1.0,300.0,0.0,1.0,305.0,17275933,13216739,13207005,2024-05-26,,
1.0,300.0,0.0,1.0,292.0,18341139,13208371,13207005,2024-05-26,,
1.0,300.0,0.0,1.0,311.0,17241657,13208376,13207005,2024-05-26,,
,,0.0,1.0,520.0,13221159,13207018,13216152,2024-05-27,,
,,0.0,1.0,480.0,13221174,13207018,13221140,2024-05-27,,
1.0,505.0,0.0,1.0,559.0,16127163,13216739,13207004,2024-05-27,,
1.0,300.0,0.0,1.0,308.0,15684597,13208375,13207005,2024-05-27,,
1.0,510.0,0.0,1.0,497.0,18627682,13216738,13207004,2024-05-27,,
1.0,390.0,0.0,1.0,376.0,13214562,13216738,13207005,2024-05-27,,
1.0,495.0,0.0,1.0,497.0,15827554,13208373,13207005,2024-05-27,,
1.0,480.0,0.0,1.0,490.0,16086530,13208371,13216464,2024-05-27,,
1.0,360.0,0.0,1.0,376.0,13226975,13216749,13207005,2024-05-27,,
1.0,360.0,0.0,1.0,364.0,16039356,13208369,13207005,2024-05-27,,
1.0,480.0,0.0,1.0,485.0,13214554,13208376,13207005,2024-05-27,,
1.0,330.0,0.0,1.0,329.0,13849746,13216732,13207005,2024-05-27,,
1.0,480.0,0.0,1.0,463.0,13216822,13208372,13216152,2024-05-27,,
1.0,315.0,0.0,1.0,317.0,16350474,16277468,13207005,2024-05-27,,
1.0,270.0,0.0,1.0,286.0,13214546,13208374,13207005,2024-05-27,,
1.0,330.0,0.0,1.0,337.0,17042014,13216742,13207005,2024-05-27,,
1.0,390.0,0.0,1.0,398.0,13214586,13216744,13207005,2024-05-27,,
1.0,330.0,0.0,1.0,305.0,15355675,13208370,13216464,2024-05-27,,
1.0,390.0,0.0,1.0,448.0,13214522,13208368,13216464,2024-05-27,,
1.0,300.0,0.0,1.0,303.0,17009319,13208368,13207005,2024-05-27,,
1.0,420.0,0.0,1.0,420.0,16350634,13208373,13207005,2024-05-27,,
1.0,180.0,0.0,1.0,180.0,14956086,13216744,13207005,2024-05-27,,
1.0,390.0,0.0,1.0,395.0,16999085,13208377,13207005,2024-05-27,,
1.0,510.0,0.0,1.0,472.0,13214542,13208372,13207005,2024-05-27,,
1.0,360.0,0.0,1.0,365.0,16918696,13216749,13207005,2024-05-27,,
1.0,420.0,0.0,1.0,434.0,17295835,13216742,13207005,2024-05-27,,
1.0,300.0,0.0,1.0,301.0,16042389,13208375,13207005,2024-05-27,,
1.0,405.0,1.0,1.0,450.0,18341139,13208371,13207005,2024-05-27,,
1.0,375.0,0.0,1.0,371.0,17113027,13208369,13207005,2024-05-27,,
1.0,420.0,0.0,1.0,426.0,16461815,16277468,13207005,2024-05-27,,
1.0,420.0,1.0,1.0,365.0,18426030,13216738,13207005,2024-05-27,,
1.0,450.0,0.0,1.0,463.0,17241657,13208376,13207005,2024-05-27,,
1.0,435.0,0.0,1.0,434.0,16998329,13208374,13207005,2024-05-27,,
1.0,360.0,0.0,1.0,365.0,17275933,13216739,13207005,2024-05-27,,
1.0,285.0,0.0,1.0,280.0,18472873,13216732,13207005,2024-05-27,,
1.0,330.0,0.0,1.0,312.0,13214561,13208377,13207005,2024-05-27,,
1.0,255.0,0.0,1.0,260.0,13214591,13208373,13207005,2024-05-27,,
1.0,300.0,0.0,1.0,323.0,16731900,13208370,13207005,2024-05-27,,
1.0,375.0,0.0,1.0,371.0,15938964,13216744,13207005,2024-05-27,,
1.0,255.0,0.0,1.0,259.0,15517997,13208373,13207005,2024-05-27,,
1.0,375.0,0.0,1.0,376.0,16753252,13208368,13207005,2024-05-27,,
1.0,300.0,0.0,1.0,333.0,15793756,13208375,13207005,2024-05-27,,
1.0,315.0,0.0,1.0,317.0,18729626,13208368,13207005,2024-05-27,,
1.0,360.0,0.0,1.0,365.0,15007455,13216749,13207005,2024-05-27,,
1.0,720.0,,,,13221166,13208378,13207004,2024-05-27,,
1.0,300.0,,,,18426061,13208377,13207005,2024-05-27,,
1.0,510.0,,,,18497901,13208376,13207004,2024-05-27,,
1.0,480.0,,,,13221169,13207018,13221139,2024-05-27,,
1.0,1230.0,,,,16336114,13208377,13207004,2024-05-27,,
1.0,720.0,0.0,1.0,721.0,13221166,13208378,13207004,2024-05-28,,
1.0,510.0,0.0,1.0,484.0,13221152,13208378,13221141,2024-05-28,,
1.0,510.0,0.0,1.0,484.0,13221162,13208378,13221141,2024-05-28,,
1.0,510.0,0.0,1.0,482.0,16769089,13208378,13221141,2024-05-28,,
1.0,510.0,0.0,1.0,511.0,16764784,13208378,13221141,2024-05-28,,
1.0,480.0,0.0,1.0,480.0,13221178,13208368,13221142,2024-05-28,,
1.0,600.0,0.0,1.0,603.0,13221151,13208378,13221141,2024-05-28,,
1.0,510.0,0.0,1.0,507.0,13245713,13208378,13221141,2024-05-28,,
,,0.0,1.0,520.0,13221159,13207018,13216152,2024-05-28,,
1.0,425.0,0.0,1.0,426.0,16127163,13216739,13207004,2024-05-28,,
1.0,390.0,0.0,1.0,396.0,16999085,13208377,13207005,2024-05-28,,
1.0,450.0,0.0,1.0,459.0,15684597,13208375,13207005,2024-05-28,,
1.0,480.0,0.0,1.0,496.0,13217167,13208371,13207004,2024-05-28,,
1.0,480.0,0.0,1.0,487.0,13221153,13216744,13207004,2024-05-28,,
1.0,510.0,1.0,1.0,492.0,13214543,16277468,13207004,2024-05-28,,
1.0,510.0,0.0,1.0,487.0,18627682,13216738,13207004,2024-05-28,,
1.0,510.0,0.0,1.0,480.0,13214565,13208368,13207004,2024-05-28,,
1.0,510.0,0.0,1.0,514.0,16887097,13216749,13207004,2024-05-28,,
1.0,510.0,0.0,1.0,495.0,13214529,13208374,13207004,2024-05-28,,
1.0,480.0,0.0,1.0,481.0,13214607,13208369,13207004,2024-05-28,,
1.0,510.0,0.0,1.0,502.0,18213054,13216732,13207004,2024-05-28,,
1.0,510.0,1.0,1.0,480.0,13221154,13216738,13207005,2024-05-28,,
1.0,495.0,0.0,1.0,507.0,15827554,13208373,13207005,2024-05-28,,
1.0,300.0,0.0,1.0,307.0,15491935,13208369,13207005,2024-05-28,,
1.0,240.0,0.0,1.0,263.0,15355675,13208370,13216464,2024-05-28,,
1.0,480.0,0.0,1.0,485.0,18497901,13208376,13207004,2024-05-28,,
1.0,525.0,0.0,1.0,450.0,13216822,13208372,13216152,2024-05-28,,
,,0.0,1.0,480.0,13221174,13207018,13221140,2024-05-28,,
1.0,330.0,0.0,1.0,330.0,18772581,13208376,13207005,2024-05-28,,
1.0,480.0,0.0,1.0,453.0,13214542,13208372,13207005,2024-05-28,,
1.0,450.0,0.0,1.0,454.0,13214522,13208368,13216464,2024-05-28,,
1.0,480.0,1.0,1.0,480.0,13221169,13207018,13221139,2024-05-28,,
1.0,450.0,1.0,1.0,433.0,15031358,13208378,13221141,2024-05-28,,
1.0,480.0,1.0,1.0,491.0,13221164,13216742,13207004,2024-05-28,,
1.0,360.0,0.0,1.0,365.0,18426061,13208377,13207005,2024-05-28,,
1.0,510.0,0.0,1.0,481.0,13324715,13208372,13207005,2024-05-28,,
1.0,420.0,0.0,1.0,422.0,15652951,13208373,13207005,2024-05-28,,
1.0,240.0,0.0,1.0,250.0,16350474,16277468,13207005,2024-05-28,,
1.0,480.0,0.0,1.0,480.0,13214554,13208376,13207005,2024-05-28,,
1.0,165.0,0.0,1.0,179.0,13218912,13208371,13207005,2024-05-28,,
1.0,435.0,0.0,1.0,442.0,16527552,13208373,13207005,2024-05-28,,
1.0,510.0,0.0,1.0,518.0,16415672,13208370,13207005,2024-05-28,,
1.0,510.0,0.0,1.0,480.0,17013056,13216738,13207005,2024-05-28,,
1.0,480.0,0.0,1.0,455.0,16731900,13216742,13216464,2024-05-28,,
1.0,510.0,0.0,1.0,531.0,16336114,13208377,13207004,2024-05-28,,
1.0,510.0,0.0,1.0,462.0,13539262,13208372,13207005,2024-05-28,,
1.0,360.0,0.0,1.0,369.0,18685444,13216749,13207005,2024-05-28,,
1.0,720.0,1.0,1.0,481.0,13221156,13208378,17242351,2024-05-28,,
1.0,420.0,0.0,1.0,425.0,16202559,13216739,13207005,2024-05-28,,
1.0,420.0,0.0,1.0,386.0,18426030,13216738,13207005,2024-05-28,,
1.0,180.0,0.0,1.0,180.0,14956086,13216744,13207005,2024-05-28,,
1.0,420.0,0.0,1.0,425.0,16021347,16277468,13207005,2024-05-28,,
1.0,435.0,0.0,1.0,447.0,16998329,13208374,13207005,2024-05-28,,
1.0,315.0,0.0,1.0,306.0,13895951,13208369,13207005,2024-05-28,,
1.0,285.0,0.0,1.0,307.0,17305159,13216732,13207005,2024-05-28,,
1.0,255.0,0.0,1.0,251.0,17295834,13208369,13207005,2024-05-28,,
1.0,375.0,1.0,1.0,357.0,13214586,13216744,13207005,2024-05-28,,
1.0,285.0,0.0,1.0,300.0,17231196,13208371,13207005,2024-05-28,,
1.0,330.0,0.0,1.0,345.0,15970365,13208375,13207005,2024-05-28,,
1.0,360.0,0.0,1.0,365.0,17239652,13208376,13207005,2024-05-28,,
1.0,420.0,1.0,1.0,339.0,16918696,13216749,13207005,2024-05-28,,
1.0,165.0,0.0,1.0,155.0,15938964,13208368,13207005,2024-05-28,,
1.0,510.0,,,,18729565,13208378,13221141,2024-05-28,,
,,,,,15574884,13208378,13221141,2024-05-28,1.0,
1.0,720.0,0.0,1.0,629.0,13221166,13208378,13207004,2024-05-29,,
1.0,480.0,0.0,1.0,780.0,13221178,13208375,13221142,2024-05-29,,
1.0,720.0,1.0,1.0,615.0,13221156,13208378,17242351,2024-05-29,,
1.0,510.0,0.0,1.0,481.0,13221162,13208378,13221141,2024-05-29,,
1.0,510.0,0.0,1.0,481.0,13221152,13208378,13221141,2024-05-29,,
1.0,510.0,0.0,1.0,480.0,16769089,13208378,13221141,2024-05-29,,
1.0,510.0,0.0,1.0,480.0,18729565,13208378,13221141,2024-05-29,,
1.0,510.0,1.0,1.0,512.0,16764784,13208378,13221141,2024-05-29,,
1.0,600.0,0.0,1.0,574.0,13221151,13208378,13221141,2024-05-29,,
1.0,510.0,0.0,1.0,535.0,13221159,13208371,13216152,2024-05-29,,
1.0,510.0,0.0,1.0,484.0,13214543,16277468,13207004,2024-05-29,,
1.0,510.0,0.0,1.0,482.0,13245713,13208378,13221141,2024-05-29,,
1.0,480.0,0.0,1.0,485.0,13221153,13216744,13207004,2024-05-29,,
1.0,480.0,0.0,1.0,515.0,13217167,13208371,13207004,2024-05-29,,
1.0,510.0,0.0,1.0,486.0,18213054,13216732,13207004,2024-05-29,,
1.0,510.0,0.0,1.0,475.0,18627682,13216738,13207004,2024-05-29,,
1.0,390.0,0.0,1.0,392.0,13214599,13208377,13207005,2024-05-29,,
1.0,510.0,0.0,1.0,482.0,13214529,13208374,13207004,2024-05-29,,
1.0,390.0,0.0,1.0,400.0,15969743,13208375,13207005,2024-05-29,,
1.0,510.0,0.0,1.0,476.0,13221154,13216738,13207005,2024-05-29,,
1.0,480.0,0.0,1.0,479.0,13214607,13208369,13207004,2024-05-29,,
1.0,510.0,0.0,1.0,492.0,16887097,13216749,13207004,2024-05-29,,
1.0,480.0,0.0,1.0,477.0,13216822,13208372,13216152,2024-05-29,,
1.0,480.0,0.0,1.0,482.0,13214554,13208376,13207005,2024-05-29,,
1.0,435.0,1.0,1.0,424.0,13214591,13208373,13207005,2024-05-29,,
1.0,480.0,1.0,1.0,488.0,13221169,13207018,13221139,2024-05-29,,
,,0.0,1.0,480.0,13221174,13207018,13221140,2024-05-29,,
1.0,480.0,0.0,1.0,452.0,13214542,13208372,13207005,2024-05-29,,
1.0,480.0,0.0,1.0,485.0,13221164,13216742,13207004,2024-05-29,,
1.0,450.0,1.0,1.0,450.0,13214522,13208368,13216464,2024-05-29,,
1.0,450.0,1.0,1.0,434.0,15031358,13208378,13221141,2024-05-29,,
1.0,360.0,0.0,1.0,361.0,17231196,13216739,13207005,2024-05-29,,
1.0,570.0,0.0,1.0,544.0,15355675,13208370,13216464,2024-05-29,,
1.0,510.0,1.0,1.0,471.0,13214565,13208368,13207004,2024-05-29,,
1.0,510.0,0.0,1.0,482.0,13324715,13208372,13207005,2024-05-29,,
1.0,420.0,0.0,1.0,428.0,16527552,13208373,13207005,2024-05-29,,
1.0,480.0,0.0,1.0,484.0,18497901,13208376,13207004,2024-05-29,,
1.0,360.0,0.0,1.0,363.0,17231604,13208377,13207005,2024-05-29,,
1.0,480.0,0.0,1.0,458.0,16731900,13216742,13216464,2024-05-29,,
1.0,435.0,0.0,1.0,435.0,13989799,13208373,13207005,2024-05-29,,
1.0,510.0,0.0,1.0,461.0,13539262,13208372,13207005,2024-05-29,,
1.0,360.0,0.0,1.0,361.0,13226975,13216749,13207005,2024-05-29,,
1.0,420.0,0.0,1.0,419.0,16202559,13216739,13207005,2024-05-29,,
1.0,180.0,0.0,1.0,183.0,14956086,13216744,13207005,2024-05-29,,
1.0,420.0,0.0,1.0,395.0,18426030,13216738,13207005,2024-05-29,,
1.0,420.0,0.0,1.0,424.0,16461815,16277468,13207005,2024-05-29,,
1.0,315.0,0.0,1.0,309.0,16039356,13208369,13207005,2024-05-29,,
1.0,285.0,0.0,1.0,280.0,18472873,13216732,13207005,2024-05-29,,
1.0,405.0,0.0,1.0,404.0,16753252,13208368,13207005,2024-05-29,,
1.0,390.0,1.0,1.0,404.0,15970365,13208375,13207005,2024-05-29,,
1.0,330.0,0.0,1.0,320.0,13214561,13208377,13207005,2024-05-29,,
1.0,375.0,0.0,1.0,370.0,13214586,13216744,13207005,2024-05-29,,
1.0,375.0,0.0,1.0,377.0,16998329,13208374,13207005,2024-05-29,,
1.0,285.0,0.0,1.0,308.0,17295835,13208370,13207005,2024-05-29,,
1.0,315.0,0.0,1.0,319.0,18729626,13208368,13207005,2024-05-29,,
1.0,360.0,0.0,1.0,372.0,18213684,13216749,13207005,2024-05-29,,
1.0,240.0,0.0,1.0,238.0,13218912,13208371,13207005,2024-05-29,,
1.0,270.0,0.0,1.0,308.0,17239652,13208376,13207005,2024-05-29,,
1.0,255.0,,,,17113027,13208369,13207005,2024-05-29,,
,,,,,15574884,13208378,13221141,2024-05-29,1.0,
1.0,720.0,0.0,1.0,675.0,13221166,13208378,13207004,2024-05-30,,
1.0,720.0,1.0,1.0,588.0,13221156,13208378,17242351,2024-05-30,,
1.0,510.0,0.0,1.0,483.0,13221152,13208378,13221141,2024-05-30,,
1.0,510.0,0.0,1.0,484.0,13221162,13208378,13221141,2024-05-30,,
1.0,510.0,0.0,1.0,483.0,16764784,13208378,13221141,2024-05-30,,
1.0,510.0,0.0,1.0,480.0,16769089,13208378,13221141,2024-05-30,,
1.0,510.0,0.0,1.0,480.0,18729565,13208378,13221141,2024-05-30,,
1.0,480.0,0.0,1.0,659.0,13221178,16277468,13221142,2024-05-30,,
